Booking_ID,Property,City,Region,Business_Model,Booking_Type,Check_In_Date,Year,Month,Quarter,Year_Quarter,Is_Weekend,Nightly_Rate_GHS,Nightly_Rate_USD,Nights_Stayed,Revenue_GHS,Pricing_Phase,Phase_Occupancy_Rate,Pricing_Note
BUO-B0035,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-17,2023,September,Q3,2023-Q3,True,950.0,76.0,1.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0036,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-28,2023,July,Q3,2023-Q3,True,950.0,76.0,7.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0037,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-17,2023,August,Q3,2023-Q3,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0038,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-25,2023,August,Q3,2023-Q3,True,950.0,76.0,4.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0039,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-20,2023,June,Q2,2023-Q2,False,750.0,60.0,7.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0040,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-01,2023,September,Q3,2023-Q3,True,950.0,76.0,1.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0041,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-24,2023,September,Q3,2023-Q3,True,950.0,76.0,2.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0042,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-15,2023,July,Q3,2023-Q3,True,950.0,76.0,7.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0043,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-06,2023,May,Q2,2023-Q2,True,950.0,76.0,7.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0044,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-10,2023,August,Q3,2023-Q3,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0045,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-13,2023,May,Q2,2023-Q2,True,950.0,76.0,5.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0046,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-05,2023,September,Q3,2023-Q3,False,750.0,60.0,4.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0047,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-13,2023,July,Q3,2023-Q3,False,750.0,60.0,4.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0048,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-28,2023,June,Q2,2023-Q2,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0049,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-30,2023,July,Q3,2023-Q3,True,950.0,76.0,1.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0050,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-18,2023,June,Q2,2023-Q2,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0051,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-05,2023,June,Q2,2023-Q2,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0052,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-11,2023,May,Q2,2023-Q2,False,750.0,60.0,2.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0053,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-21,2023,August,Q3,2023-Q3,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0054,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-02,2023,August,Q3,2023-Q3,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0055,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-24,2023,May,Q2,2023-Q2,False,750.0,60.0,5.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0056,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-23,2023,July,Q3,2023-Q3,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0057,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-14,2023,June,Q2,2023-Q2,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0058,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-16,2023,September,Q3,2023-Q3,True,950.0,76.0,5.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0059,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-13,2023,September,Q3,2023-Q3,False,750.0,60.0,2.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0060,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-09,2023,July,Q3,2023-Q3,True,950.0,76.0,4.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0061,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-05,2023,July,Q3,2023-Q3,False,750.0,60.0,5.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0062,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-26,2023,July,Q3,2023-Q3,False,750.0,60.0,4.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0063,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-20,2023,May,Q2,2023-Q2,True,950.0,76.0,1.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0064,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-27,2023,June,Q2,2023-Q2,False,750.0,60.0,5.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0065,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-20,2023,September,Q3,2023-Q3,False,750.0,60.0,2.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0066,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-04,2023,May,Q2,2023-Q2,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0067,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-01,2023,June,Q2,2023-Q2,False,750.0,60.0,2.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0068,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-07,2023,July,Q3,2023-Q3,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0069,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-28,2023,May,Q2,2023-Q2,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0070,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-29,2023,August,Q3,2023-Q3,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0071,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-21,2023,September,Q3,2023-Q3,False,750.0,60.0,2.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0072,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-26,2023,June,Q2,2023-Q2,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0073,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-17,2023,July,Q3,2023-Q3,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0074,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-30,2023,May,Q2,2023-Q2,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0075,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-10,2023,May,Q2,2023-Q2,False,750.0,60.0,2.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0076,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-04,2023,September,Q3,2023-Q3,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0077,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-30,2023,June,Q2,2023-Q2,True,950.0,76.0,5.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0078,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-04,2023,June,Q2,2023-Q2,True,950.0,76.0,2.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0079,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-03,2023,August,Q3,2023-Q3,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0080,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-16,2023,August,Q3,2023-Q3,False,750.0,60.0,3.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0081,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-19,2023,December,Q4,2023-Q4,False,800.0,64.0,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0082,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-20,2023,November,Q4,2023-Q4,False,800.0,64.0,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0083,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-26,2024,April,Q2,2024-Q2,True,1000.0,68.97,5.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0084,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-21,2024,February,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0085,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-07,2024,April,Q2,2024-Q2,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0086,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-15,2024,May,Q2,2024-Q2,False,800.0,55.17,7.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0087,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-03,2024,April,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0088,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-06,2024,April,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0089,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-01,2024,April,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0090,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-19,2024,February,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0091,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-02,2023,December,Q4,2023-Q4,True,1000.0,80.0,5.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0092,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-20,2024,May,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0093,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-17,2024,January,Q1,2024-Q1,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0094,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-11,2023,October,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0095,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-19,2024,March,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0096,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-04,2023,December,Q4,2023-Q4,False,800.0,64.0,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0097,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-14,2024,January,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0098,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-15,2024,January,Q1,2024-Q1,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0099,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-28,2024,January,Q1,2024-Q1,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0100,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-15,2023,December,Q4,2023-Q4,True,1000.0,80.0,4.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0101,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-02,2023,October,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0102,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-14,2023,December,Q4,2023-Q4,False,800.0,64.0,7.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0103,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-06,2024,February,Q1,2024-Q1,False,800.0,55.17,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0104,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-26,2023,November,Q4,2023-Q4,True,1000.0,80.0,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0105,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-14,2023,October,Q4,2023-Q4,True,1000.0,80.0,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0106,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-30,2024,January,Q1,2024-Q1,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0107,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-09,2023,October,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0108,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-27,2023,October,Q4,2023-Q4,True,1000.0,80.0,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0109,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-03,2024,May,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0110,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-02,2023,November,Q4,2023-Q4,False,800.0,64.0,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0111,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-19,2024,June,Q2,2024-Q2,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0112,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-19,2024,May,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0113,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-23,2023,October,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0114,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-23,2024,June,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0115,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-16,2023,October,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0116,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-02,2024,June,Q2,2024-Q2,True,1000.0,68.97,4.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0117,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-06,2024,May,Q2,2024-Q2,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0118,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-08,2024,June,Q2,2024-Q2,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0119,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-07,2023,November,Q4,2023-Q4,False,800.0,64.0,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0120,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-13,2024,March,Q1,2024-Q1,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0121,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-03,2023,November,Q4,2023-Q4,True,1000.0,80.0,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0122,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-15,2024,March,Q1,2024-Q1,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0123,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-28,2024,June,Q2,2024-Q2,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0124,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-15,2024,June,Q2,2024-Q2,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0125,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-28,2023,November,Q4,2023-Q4,False,800.0,64.0,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0126,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-19,2024,January,Q1,2024-Q1,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0127,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-25,2024,January,Q1,2024-Q1,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0128,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-22,2024,April,Q2,2024-Q2,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0129,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-18,2023,November,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0130,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-09,2024,March,Q1,2024-Q1,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0131,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-09,2024,April,Q2,2024-Q2,False,800.0,55.17,7.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0132,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-30,2024,May,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0133,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-13,2023,November,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0134,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-19,2023,November,Q4,2023-Q4,True,1000.0,80.0,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0135,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-08,2024,April,Q2,2024-Q2,False,800.0,55.17,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0136,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-31,2023,October,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0137,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-17,2024,March,Q1,2024-Q1,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0138,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-28,2024,April,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0139,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-04,2024,May,Q2,2024-Q2,True,1000.0,68.97,5.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0140,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-25,2024,February,Q1,2024-Q1,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0141,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-29,2024,March,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0142,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-16,2024,June,Q2,2024-Q2,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0143,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-03,2024,June,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0144,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-25,2023,November,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0145,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-20,2024,February,Q1,2024-Q1,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0146,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-07,2024,May,Q2,2024-Q2,False,800.0,55.17,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0147,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-14,2024,February,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0148,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-17,2024,February,Q1,2024-Q1,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0149,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-07,2024,March,Q1,2024-Q1,False,800.0,55.17,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0150,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-28,2024,March,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
